,ID,Relation,Source,Target,PT
1516,,,,buckskins,calças_de_camurça
1517,,,,plus_fours,calças_de_golfe
1518,,,,trunk_hose,calções_largos
1519,,,,levi's,levi's
1520,,,,levis,levis
1521,,,,bermuda_shorts,bermudas
1522,,,,jamaica_shorts,DUPLICATE_bermudas
1523,,,,hot_pants,calções_curtos
1524,,,,lederhosen,calças_de_couro
1525,,,,,"jeans,jardineiras,calças_de_sarja,calças_de_algodão,calças_de_lycra,moletom,calças_de_pele,calças_de_cetim,calças_skinny,calças_de_jogging"
1526,L03_49,hyponyms - misc,weapon,,arma
1527,,,,gun,arma_de_fogo
1528,,,,bow,arco
1529,,,,arrow,flecha
1530,,,,dart,dardo
1531,,,,knucks,soqueira
1532,,,,knuckles,soco_inglês
1533,,,,flamethrower,lança_chamas
1534,,,,knife,faca
1535,,,,missile,míssil
1536,,,,pike,pique
1537,,,,projectile,projétil
1538,,,,slasher,cutelo
1539,,,,sling,funda
1540,,,,spear,lança
1541,,,,lance,DUPLICATE_lança
1542,,,,shaft,haste
1543,,,,stun,arma_paralisante
1544,,,,baton,bastão
1545,,,,sword,espada
1546,,,,blade,lâmina
1547,,,,brand,gládio
1548,,,,steel,punhal
1549,,,,tomahawk,machado_de_guerra
1550,,,,hatchet,machado
1551,,,,fire,fogo
1552,,,,,"chuço,cassetete,taser,navalha"
1553,L03_50,hyponyms - misc,weekday,,dia_da_semana
1554,,,,monday,segunda-feira
1555,,,,workday,dia_de_trabalho
1556,,,,working_day,DUPLICATE_dia_de_trabalho
1557,,,,work_day,DUPLICATE_dia_de_trabalho
1558,,,,feria,NO_TRANSLATION
1559,,,,mon,segunda
1560,,,,tuesday,terça-feira
1561,,,,tues,terça
1562,,,,wednesday,quarta-feira
1563,,,,midweek,meio_da_semana
1564,,,,wed,quarta
1565,,,,thursday,quinta-feira
1566,,,,th,quinta
1567,,,,friday,sexta-feira
1568,,,,fri,sexta
1569,,,,saturday,sábado
1570,,,,sabbatum,DUPLICATE_sábado
1571,,,,sat,DUPLICATE_sábado
