,ID,Relation,Source,Target,SK
1440,,,,stick,skákacia_tyč
1441,,,,popgun,špuntovka
1442,,,,rattle,hrkálka
1443,,,,sandbox,pieskovisko
1444,,,,sandpile,DUPLICATE_pieskovisko
1445,,,,sandpit,DUPLICATE_pieskovisko
1446,,,,seesaw,húpačka
1447,,,,teeter,DUPLICATE_hojdačka
1448,,,,teeter-totter,DUPLICATE_hojdačka
1449,,,,teetertotter,DUPLICATE_hojdačka
1450,,,,teeterboard,DUPLICATE_hojdačka
1451,,,,tilting,DUPLICATE_hojdačka
1452,,,,board,DUPLICATE_hojdačka
1453,,,,dandle,DUPLICATE_hojdačka
1454,,,,slide,kĺzačka
1455,,,,playground,ihrisko
1456,,,,sliding,DUPLICATE_NO_TRANSLATION
1457,,,,slingshot,prak
1458,,,,sling,gumipuška
1459,,,,catapult,katapult
1460,,,,swing,hojdačka
1461,,,,teddy,medvedík
1462,,,,bear,DUPLICATE_NO_TRANSLATION
1463,,,,top,vĺčik
1464,,,,whirligig,DUPLICATE_NO_TRANSLATION
1465,,,,teetotum,DUPLICATE_NO_TRANSLATION
1466,,,,spinning,DUPLICATE_NO_TRANSLATION
1467,,,,train,vláčik
1468,,,,water_pistol,vodná_pištoľ
1469,,,,gun,pištoľ
1470,,,,squirt,DUPLICATE_NO_TRANSLATION
1471,,,,squirter,DUPLICATE_NO_TRANSLATION
1472,,,,yo-yo,jojo
1473,,,,,"hojdací_koník,húpací_kôň,húpací_koník,Merkur,stavebnica,hula_hop,šmýkačka,šmykľavka,piňata"
1474,L03_48,hyponyms - misc,trousers,,nohavice
1475,,,,jeans,džínsy
1476,,,,bellbottom_trousers,zvonové_nohavice
1477,,,,bell-bottoms,zvonáče
1478,,,,bellbottom_pants,DUPLICATE_zvonové_nohavice
1479,,,,breeches,bričesky
1480,,,,knee_breeches,NO_TRANSLATION
1481,,,,knee_pants,DUPLICATE_NO_TRANSLATION
1482,,,,knickerbockers,pumpky
1483,,,,knickers,DUPLICATE_NO_TRANSLATION
1484,,,,chino,chinos
1485,,,,churidars,čuridár
1486,,,,cords,menčestráky
1487,,,,corduroys,menčestrové_nohavice
1488,,,,flannel,flanelové_nohavice
1489,,,,gabardine,gabardénové_nohavice
1490,,,,tweed,tvídové_nohavice
1491,,,,white,DUPLICATE_NO_TRANSLATION
1492,,,,jean,džíny
1493,,,,blue_jean,DUPLICATE_NO_TRANSLATION
1494,,,,denim,texasky
1495,,,,jodhpurs,DUPLICATE_NO_TRANSLATION
1496,,,,jodhpur_breeches,DUPLICATE_NO_TRANSLATION
1497,,,,riding_breeches,jazdecké_nohavice
1498,,,,long_trousers,DUPLICATE_dlhé_nohavice
1499,,,,long_pants,dlhé_nohavice
1500,,,,pajama,pyžama
1501,,,,pyjama,pyžamo
1502,,,,pantaloon,pantalóny
1503,,,,pedal_pusher,DUPLICATE_NO_TRANSLATION
1504,,,,toreador_pants,DUPLICATE_NO_TRANSLATION
1505,,,,salwar,DUPLICATE_NO_TRANSLATION
1506,,,,shalwar,šalvár
1507,,,,short_pants,krátke_nohavice
1508,,,,shorts,šortky
1509,,,,trunks,DUPLICATE_NO_TRANSLATION
1510,,,,slacks,DUPLICATE_NO_TRANSLATION
1511,,,,stretch_pants,legíny
1512,,,,sweat_pants,tepláky
1513,,,,sweatpants,DUPLICATE_tepláky
1514,,,,trews,gate
1515,,,,britches,bričesy
1516,,,,buckskins,DUPLICATE_NO_TRANSLATION
1517,,,,plus_fours,DUPLICATE_NO_TRANSLATION
1518,,,,trunk_hose,DUPLICATE_NO_TRANSLATION
1519,,,,levi's,DUPLICATE_džíny
1520,,,,levis,rifle
1521,,,,bermuda_shorts,bermudy
1522,,,,jamaica_shorts,DUPLICATE_NO_TRANSLATION
1523,,,,hot_pants,dámske_šortky
1524,,,,lederhosen,lederhose
1525,,,,,kraťasy
1526,L03_49,hyponyms - misc,weapon,,zbraň
1527,,,,gun,NO_TRANSLATION
1528,,,,bow,luk
1529,,,,arrow,šíp
1530,,,,dart,šípka
1531,,,,knucks,boxer
1532,,,,knuckles,DUPLICATE_boxer
1533,,,,flamethrower,plameňomet
1534,,,,knife,nôž
1535,,,,missile,strela
1536,,,,pike,píka
1537,,,,projectile,strelná_zbraň
1538,,,,slasher,sečná_zbraň
1539,,,,sling,prak
1540,,,,spear,oštep
1541,,,,lance,kopija
1542,,,,shaft,DUPLICATE_NO_TRANSLATION
1543,,,,stun,DUPLICATE_NO_TRANSLATION
1544,,,,baton,obušok
1545,,,,sword,meč
1546,,,,blade,rezná_zbraň
1547,,,,brand,DUPLICATE_NO_TRANSLATION
1548,,,,steel,DUPLICATE_NO_TRANSLATION
1549,,,,tomahawk,tomahawk
1550,,,,hatchet,sekera
1551,,,,fire,DUPLICATE_strelná_zbraň
1552,,,,,"valaška,palica,budzogáň,kyjak,pištoľ,puška"
1553,L03_50,hyponyms - misc,weekday,,všedný_deň
1554,,,,monday,pondelok
1555,,,,workday,pracovný_deň
1556,,,,working_day,DUPLICATE_pracovný_deň
1557,,,,work_day,DUPLICATE_pracovný_deň
1558,,,,feria,voľný_deň
1559,,,,mon,po
1560,,,,tuesday,utorok
1561,,,,tues,ut
1562,,,,wednesday,streda
1563,,,,midweek,NO_TRANSLATION
1564,,,,wed,st
1565,,,,thursday,štvrtok
1566,,,,th,št
1567,,,,friday,piatok
1568,,,,fri,pi
1569,,,,saturday,sobota
1570,,,,sabbatum,sabat
1571,,,,sat,so
